company_name,high,low,last_price,prev_close,change,percent_gain
Rattanindia Ent,55.25,50.50,53.85,49.80,4.05,8.13
Fert and Chem,124.90,113.05,123.10,114.30,8.8,7.7
Mazagon Dock,644.95,587.05,632.95,595.05,37.9,6.37
Poly Medicure,"1,020.00",954.55,"1,010.65",951.85,58.8,6.18
Zomato,70.20,64.60,69.55,65.55,4,6.1
Mahindra CIE,323.95,294.05,317.25,299.30,17.95,6
Titan Company,"2,745.00","2,675.00","2,730.50","2,592.85",137.65,5.31
Godfrey Phillip,"1,326.00","1,260.00","1,310.35","1,246.25",64.1,5.14
CG Power ,254.35,241.10,252.70,241.00,11.7,4.85
RITES,375.65,347.80,364.20,347.95,16.25,4.67
City Union Bank,180.00,170.70,179.00,171.40,7.6,4.43
JSW Energy,347.75,328.00,345.00,330.65,14.35,4.34
Hemisphere,104.25,99.60,101.60,97.75,3.85,3.94
GE Shipping,562.00,540.00,555.75,536.45,19.3,3.6
Cochin Shipyard,529.50,500.00,525.10,507.80,17.3,3.41
ABB India,"3,309.90","3,177.70","3,296.10","3,188.85",107.25,3.36
MMTC Ltd,36.95,34.90,36.35,35.20,1.15,3.27
Shree Renuka,64.10,61.00,62.80,60.85,1.95,3.2
Fine Organics,"6,909.90","6,590.05","6,879.65","6,668.65",211,3.16
Karur Vysya,84.75,81.15,84.10,81.60,2.5,3.06
Tata Comm,"1,223.00","1,180.75","1,217.90","1,182.15",35.75,3.02
Delta Corp,228.45,221.30,227.35,220.75,6.6,2.99
Tata Chemicals,"1,189.50","1,140.00","1,181.80","1,147.85",33.95,2.96
Ambuja Cements,527.00,499.80,521.80,506.90,14.9,2.94
PCBL,137.05,130.50,135.00,131.30,3.7,2.82
NOCIL,272.00,262.85,269.35,262.15,7.2,2.75
One 97 Paytm,711.15,687.10,707.45,688.60,18.85,2.74
Bajaj Holdings,"6,820.00","6,582.05","6,787.45","6,607.00",180.45,2.73
Indiabulls Hsg,136.70,130.00,135.55,132.00,3.55,2.69
Welspun India,79.90,75.85,78.35,76.30,2.05,2.69
HFCL,80.25,76.70,79.40,77.35,2.05,2.65
KPIT Tech,693.15,662.20,681.45,664.10,17.35,2.61
Sun TV Network,542.70,522.30,540.50,526.80,13.7,2.6
eClerx Services,"1,500.00","1,393.75","1,460.65","1,423.75",36.9,2.59
Tanla Platforms,823.35,777.00,811.50,791.05,20.45,2.59
PNB Housing Fin,414.70,400.00,411.95,401.85,10.1,2.51
Poonawalla Fin,332.00,321.40,330.10,322.05,8.05,2.5
Blue Star,"1,163.40","1,126.05","1,155.60","1,128.00",27.6,2.45
Wockhardt,258.00,247.00,253.55,247.50,6.05,2.44
Phoenix Mills,"1,468.00","1,393.10","1,451.65","1,417.80",33.85,2.39
Cera Sanitary,"5,551.50","5,288.40","5,508.05","5,379.80",128.25,2.38
Trident,38.70,37.10,38.20,37.35,0.85,2.28
Kalpataru Power,433.45,417.80,428.65,419.15,9.5,2.27
V-Guard Ind,254.00,242.05,250.50,244.95,5.55,2.27
Kalyan Jeweller,104.65,99.60,101.75,99.50,2.25,2.26
Edelweiss,62.80,60.65,62.20,60.85,1.35,2.22
Asahi India,655.80,628.05,648.65,635.75,12.9,2.03
Chalet Hotels,387.00,370.50,382.90,375.30,7.6,2.03
Ashok Leyland,160.50,154.80,159.65,156.50,3.15,2.01
JK Paper,394.50,382.50,391.85,384.15,7.7,2
ZFCVINDIA,"10,040.00","9,781.05","10,014.70","9,819.85",194.85,1.98
GSFC,136.00,130.70,132.70,130.25,2.45,1.88
Privi Special,"1,449.45","1,408.00","1,443.00","1,416.55",26.45,1.87
Solar Ind,"4,175.05","4,062.05","4,139.30","4,063.30",76,1.87
EID Parry,621.90,606.60,615.80,604.60,11.2,1.85
Guj Alkali,914.95,887.95,909.05,893.25,15.8,1.77
Devyani Int,198.00,194.20,197.55,194.15,3.4,1.75
Berger Paints,627.40,606.35,625.90,615.45,10.45,1.7
Equitas Bank,51.75,50.40,50.85,50.00,0.85,1.7
IFB Industries,947.95,923.10,943.85,928.45,15.4,1.66
Federal Bank,123.20,118.75,122.85,120.85,2,1.65
Dilip Buildcon,230.00,222.10,226.05,222.55,3.5,1.57
Mahindra Holida,288.90,280.25,287.35,282.90,4.45,1.57
Bharat Elec,106.50,104.00,106.25,104.65,1.6,1.53
Shipping Corp,117.75,114.90,116.75,115.00,1.75,1.52
HLE Glascoat,"3,493.55","3,366.00","3,442.25","3,390.90",51.35,1.51
Power Grid Corp,209.75,204.00,209.40,206.30,3.1,1.5
NMDC,135.60,131.80,134.85,132.90,1.95,1.47
Westlife Dev,736.85,702.10,731.10,720.95,10.15,1.41
Muthoot Finance,"1,060.00","1,037.20","1,058.40","1,043.95",14.45,1.38
Deepak Nitrite,"2,215.60","2,156.50","2,205.35","2,175.90",29.45,1.35
Network 18,68.85,66.25,68.20,67.30,0.9,1.34
Aditya Birla F,343.75,333.50,340.20,335.75,4.45,1.33
Jubilant Pharmo,349.40,340.20,347.70,343.15,4.55,1.33
Bajaj Electric,"1,212.00","1,177.55","1,203.85","1,188.30",15.55,1.31
Ratnamani Metal,"1,967.95","1,917.55","1,952.20","1,926.90",25.3,1.31
Avenue Supermar,"4,482.00","4,411.25","4,471.45","4,413.85",57.6,1.3
TCI Express,"1,895.75","1,834.50","1,887.75","1,863.45",24.3,1.3
Manappuram Fin,102.70,100.50,102.20,100.90,1.3,1.29
JB Chemicals,"2,005.45","1,982.35","2,000.00","1,976.05",23.95,1.21
KPR Mill,556.00,542.60,550.00,543.40,6.6,1.21
RBL Bank,123.10,118.90,122.60,121.15,1.45,1.2
Praj Industries,461.40,445.10,448.90,443.65,5.25,1.18
Chola Invest.,739.00,724.80,737.15,728.70,8.45,1.16
MCX India,"1,338.00","1,299.95","1,330.90","1,315.75",15.15,1.15
Hind Zinc,288.40,280.20,287.80,284.55,3.25,1.14
IWML,"1,854.40","1,790.05","1,830.60","1,810.00",20.6,1.14
TCNS Clothing C,638.70,605.00,631.95,624.80,7.15,1.14
DCM Shriram,"1,036.00","1,005.20","1,031.85","1,020.45",11.4,1.12
United Spirits,884.00,857.00,874.45,864.80,9.65,1.12
Rain Industries,173.00,168.20,171.55,169.65,1.9,1.12
Railtel,114.50,109.10,113.25,112.00,1.25,1.12
VIP Industries,710.00,698.50,706.85,699.00,7.85,1.12
Vodafone Idea,9.20,8.95,9.10,9.00,0.1,1.11
Carborundum,903.90,875.00,899.85,890.05,9.8,1.1
ONGC,134.25,131.20,134.05,132.65,1.4,1.06
Macrotech Dev,"1,018.00",990.00,"1,006.35",995.90,10.45,1.05
BSE Limited,618.90,608.85,617.25,610.90,6.35,1.04
IndusInd Bank,"1,217.85","1,182.50","1,213.40","1,200.90",12.5,1.04
APL Apollo,"1,157.50","1,111.35","1,148.20","1,137.30",10.9,0.96
Lakshmi Machine,"12,736.30","12,500.00","12,685.45","12,565.05",120.4,0.96
TVS Motor,"1,087.20","1,069.30","1,084.85","1,074.80",10.05,0.94
Glenmark Life,384.10,376.20,380.00,376.55,3.45,0.92
Narayana Hruda,728.65,701.00,709.60,703.30,6.3,0.9
Canara Bank,229.70,222.70,229.05,227.05,2,0.88
Grasim,"1,702.90","1,655.00","1,697.90","1,683.10",14.8,0.88
Maruti Suzuki,"8,845.60","8,711.00","8,779.10","8,703.00",76.1,0.87
NTPC,164.85,161.35,164.30,162.90,1.4,0.86
Jyothy Labs,197.80,191.65,196.25,194.60,1.65,0.85
IDBI Bank,42.90,42.05,42.70,42.35,0.35,0.83
Cummins,"1,241.30","1,205.45","1,238.75","1,229.10",9.65,0.79
Guj Amb Exports,281.25,275.55,279.25,277.05,2.2,0.79
Triveni Engg,274.40,268.50,273.20,271.05,2.15,0.79
JK Lakshmi Cem,585.00,566.90,578.60,574.15,4.45,0.78
