company_name,high,low,last_price,prev_close,change,percent_gain
TataTeleservice,130.00,111.25,127.55,108.45,19.1,17.61
Poly Medicure,939.90,850.00,933.40,851.80,81.6,9.58
APL Apollo,"1,036.00",946.55,"1,028.05",947.45,80.6,8.51
Zomato,63.15,58.25,62.45,57.95,4.5,7.77
Suzlon Energy,8.95,8.10,8.80,8.20,0.6,7.32
GMR Infra,38.70,35.70,38.40,35.95,2.45,6.82
Latent View,395.85,367.80,390.80,368.25,22.55,6.12
HLE Glascoat,"3,789.00","3,499.95","3,743.80","3,541.80",202,5.7
Ashok Leyland,163.50,155.00,162.75,154.00,8.75,5.68
Gland,"2,514.00","2,350.00","2,501.35","2,368.05",133.3,5.63
Krishna Inst.,"1,280.00","1,205.15","1,269.10","1,203.75",65.35,5.43
RHI Magnesita,633.25,594.00,624.55,593.20,31.35,5.28
Dhani Services,68.60,64.05,68.60,65.35,3.25,4.97
Equitas Holding,106.50,99.10,105.10,100.15,4.95,4.94
Bajaj Holdings,"5,799.00","5,415.00","5,733.45","5,465.30",268.15,4.91
Brightcom Group,43.15,39.55,43.10,41.10,2,4.87
SRF,"2,683.00","2,511.40","2,666.35","2,543.40",122.95,4.83
Schaeffler Ind,"3,200.00","3,035.30","3,186.95","3,040.55",146.4,4.81
TV18 Broadcast,43.20,40.45,42.80,40.90,1.9,4.65
KRBL,330.00,311.95,328.55,314.00,14.55,4.63
Tata Comm,"1,270.45","1,183.15","1,257.05","1,202.25",54.8,4.56
Bharat Elec,320.80,306.00,319.80,306.50,13.3,4.34
ABB India,"3,429.35","3,244.80","3,403.70","3,262.75",140.95,4.32
Astral Ltd,"2,198.50","2,080.00","2,180.90","2,092.40",88.5,4.23
Sapphire Foods,"1,400.00","1,331.00","1,396.10","1,341.50",54.6,4.07
Network 18,74.90,70.35,73.30,70.60,2.7,3.82
NOCIL,275.00,260.40,273.85,263.90,9.95,3.77
JSW Energy,358.50,342.00,353.25,341.05,12.2,3.58
TATA Cons. Prod,842.00,806.00,838.40,809.65,28.75,3.55
Karur Vysya,72.00,67.35,71.00,68.65,2.35,3.42
Endurance Techn,"1,550.05","1,490.20","1,545.70","1,497.05",48.65,3.25
Indian Hotels,295.60,281.95,294.70,285.45,9.25,3.24
Narayana Hruda,728.00,698.00,721.25,699.55,21.7,3.1
Pidilite Ind,"2,826.00","2,717.00","2,820.30","2,736.30",84,3.07
Saregama India,419.65,398.00,415.05,402.95,12.1,3
NCC,72.50,69.35,72.15,70.05,2.1,3
Zydus Wellness,"1,658.00","1,598.40","1,648.05","1,600.25",47.8,2.99
TVS Motor,"1,028.80",978.00,"1,015.10",985.60,29.5,2.99
PNB Housing Fin,363.00,349.95,360.15,349.95,10.2,2.91
Oberoi Realty,"1,039.60",990.00,"1,036.00","1,006.85",29.15,2.9
Prestige Estate,494.00,455.10,470.55,457.40,13.15,2.87
Mazagon Dock,416.95,386.05,402.50,391.60,10.9,2.78
Coromandel Int,"1,094.00","1,055.05","1,081.65","1,053.10",28.55,2.71
Kalyan Jeweller,85.25,81.00,83.80,81.65,2.15,2.63
Bajaj Finserv,"17,686.95","16,804.50","17,406.40","16,962.15",444.25,2.62
Lakshmi Machine,"12,400.00","11,765.00","12,369.20","12,055.10",314.1,2.61
Cummins,"1,236.70","1,190.00","1,222.50","1,192.60",29.9,2.51
Allcargo,369.90,348.80,366.45,357.80,8.65,2.42
Timken,"3,100.00","3,020.15","3,089.20","3,016.20",73,2.42
Varroc Engineer,357.00,344.00,354.05,345.70,8.35,2.42
Triveni Turbine,211.00,204.95,209.85,204.95,4.9,2.39
BHEL,61.00,58.00,60.15,58.80,1.35,2.3
Sudarshan Chem,472.00,455.00,469.80,459.45,10.35,2.25
