company_name,high,low,last_price,prev_close,change,percent_gain
PNC Infratech,278.00,247.25,272.90,244.85,28.05,11.46
Raymond,771.70,683.00,751.25,678.25,73,10.76
Sharda Crop,569.50,530.00,561.30,517.80,43.5,8.4
Guj Amb Exports,194.00,176.35,188.45,174.40,14.05,8.06
Elgi Equipments,364.70,325.00,351.55,325.90,25.65,7.87
CG Consumer,410.75,375.85,407.80,380.00,27.8,7.32
TCI Express,"1,814.00","1,661.35","1,785.05","1,671.90",113.15,6.77
DLF,345.45,328.95,344.20,324.35,19.85,6.12
EID Parry,422.00,400.10,420.05,396.20,23.85,6.02
Future Retail,48.00,44.60,47.10,44.55,2.55,5.72
BEML,"1,600.00","1,520.05","1,592.05","1,509.30",82.75,5.48
Welspun India,115.90,108.00,112.30,106.55,5.75,5.4
Sobha,776.00,740.70,768.15,728.95,39.2,5.38
Poly Medicure,749.50,700.15,744.45,707.05,37.4,5.29
eClerx Services,"2,229.50","2,123.90","2,217.05","2,106.40",110.65,5.25
Future Consumer,7.20,6.75,7.05,6.70,0.35,5.22
IOL Chemicals,381.40,353.00,369.85,352.10,17.75,5.04
GE Power India,164.15,150.35,158.80,151.35,7.45,4.92
Prestige Estate,459.60,435.00,450.25,429.40,20.85,4.86
Vardhman Text,"2,609.00","2,502.05","2,586.65","2,468.55",118.1,4.78
Fine Organics,"4,009.75","3,760.00","3,963.35","3,783.15",180.2,4.76
Firstsource Sol,129.30,121.90,127.30,121.60,5.7,4.69
Adani Trans,"2,067.55","1,990.00","2,060.15","1,969.10",91.05,4.62
Sunteck Realty,453.55,430.00,443.85,424.40,19.45,4.58
Oberoi Realty,939.70,897.65,932.85,892.00,40.85,4.58
TV18 Broadcast,61.85,59.20,61.20,58.55,2.65,4.53
Guj State Petro,296.75,281.65,290.65,278.65,12,4.31
Rashtriya Chem,73.45,70.15,73.00,70.00,3,4.29
Balaji Amines,"2,925.00","2,829.00","2,905.25","2,787.30",117.95,4.23
Garden Reach Sh,223.35,210.00,219.70,210.80,8.9,4.22
GNFC,545.00,524.10,540.65,519.35,21.3,4.1
Union Bank,42.75,41.05,42.55,40.90,1.65,4.03
Delta Corp,269.50,260.30,268.00,257.85,10.15,3.94
Jindal Saw,88.85,86.65,88.35,85.05,3.3,3.88
Astral Ltd,"1,930.00","1,841.70","1,914.50","1,845.00",69.5,3.77
NLC India,61.80,59.65,61.40,59.20,2.2,3.72
Chambal Fert,382.40,370.15,380.30,366.80,13.5,3.68
Alembic Pharma,723.50,696.40,718.55,693.55,25,3.6
Trident,53.15,50.70,52.75,50.95,1.8,3.53
Westlife Dev,479.90,461.80,473.05,457.25,15.8,3.46
Adani Total Gas,"1,666.85","1,580.00","1,641.80","1,587.50",54.3,3.42
Gland,"3,400.00","3,270.40","3,356.10","3,246.10",110,3.39
JK Lakshmi Cem,450.00,435.50,445.75,431.60,14.15,3.28
Graphite India,478.75,465.00,472.05,457.15,14.9,3.26
Suzlon Energy,9.65,9.10,9.50,9.20,0.3,3.26
IRCTC,819.00,795.00,814.35,789.60,24.75,3.13
Century,793.75,763.80,775.40,751.95,23.45,3.12
Angel One,"1,336.00","1,272.00","1,324.00","1,284.65",39.35,3.06
ICICI Securitie,659.85,639.85,650.85,632.15,18.7,2.96
DCM Shriram,995.00,965.00,985.10,956.85,28.25,2.95
Guj Alkali,676.35,658.65,668.50,649.40,19.1,2.94
NFL,47.60,46.25,47.30,45.95,1.35,2.94
Biocon,397.15,383.45,395.45,384.30,11.15,2.9
Godrej Consumer,806.00,780.55,803.45,780.90,22.55,2.89
TCNS Clothing C,690.00,656.95,675.75,656.75,19,2.89
JSW Energy,340.50,327.00,337.10,327.65,9.45,2.88
HFCL,74.20,71.30,72.15,70.15,2,2.85
Mishra Dhatu Ni,178.05,173.55,176.95,172.05,4.9,2.85
Suprajit Eng,314.50,305.05,312.15,303.55,8.6,2.83
Indian Bank,151.95,146.20,149.55,145.45,4.1,2.82
Himadri Special,55.65,53.95,54.85,53.35,1.5,2.81
Bank of Baroda,108.95,104.85,107.75,104.85,2.9,2.77
GAIL,139.90,135.00,138.25,134.55,3.7,2.75
GlaxoSmithKline,"1,570.15","1,528.00","1,567.35","1,525.50",41.85,2.74
Asahi India,488.50,472.90,480.75,468.20,12.55,2.68
Balrampur Chini,411.90,396.00,407.75,397.25,10.5,2.64
Piramal Enter,"2,138.00","2,055.00","2,099.90","2,045.80",54.1,2.64
Spandana Sphoor,393.00,377.00,381.80,372.00,9.8,2.63
Metropolis,"2,144.15","2,055.00","2,086.50","2,033.30",53.2,2.62
Sterlite Techno,192.50,187.70,190.30,185.45,4.85,2.62
Bombay Burmah,"1,003.80",964.10,988.70,963.55,25.15,2.61
Godrej Prop,"1,609.00","1,567.00","1,596.85","1,556.45",40.4,2.6
La Opala RG,351.00,339.05,346.10,337.35,8.75,2.59
Bandhan Bank,317.75,308.35,315.45,307.60,7.85,2.55
Minda Corp,201.20,195.10,199.85,194.90,4.95,2.54
MMTC Ltd,47.25,45.55,46.35,45.20,1.15,2.54
Bank of Mah,18.55,18.25,18.45,18.00,0.45,2.5
Glenmark,455.95,443.25,452.50,441.55,10.95,2.48
Lux Industries,"2,609.80","2,530.40","2,571.50","2,509.60",61.9,2.47
Alok Industries,25.65,24.90,25.05,24.45,0.6,2.45
Infibeam Avenue,40.15,39.15,39.70,38.75,0.95,2.45
Kotak Mahindra,"1,912.85","1,852.90","1,886.10","1,841.75",44.35,2.41
Indo Count,193.85,182.50,185.50,181.20,4.3,2.37
Intellect Desig,671.75,654.30,666.25,650.85,15.4,2.37
Jamna Auto,101.50,98.00,99.65,97.35,2.3,2.36
KEI Industries,"1,043.80","1,015.80","1,034.60","1,010.75",23.85,2.36
Aditya Birla F,271.40,263.50,269.10,263.00,6.1,2.32
GSFC,124.30,121.60,123.05,120.30,2.75,2.29
Hindustan Aeron,"1,324.00","1,281.00","1,310.15","1,281.65",28.5,2.22
Polyplex Corp,"1,938.95","1,885.60","1,913.00","1,872.60",40.4,2.16
IDBI Bank,45.80,44.55,45.10,44.15,0.95,2.15
Vakrangee,34.20,32.80,33.60,32.90,0.7,2.13
United Spirits,869.00,840.15,856.70,838.90,17.8,2.12
JK Tyre & Ind,114.40,111.50,113.60,111.25,2.35,2.11
TeamLease Ser.,"4,001.00","3,900.00","3,956.75","3,874.80",81.95,2.11
JK Paper,227.50,220.10,222.45,217.90,4.55,2.09
Ingersoll Rand,"1,406.00","1,365.00","1,388.55","1,360.10",28.45,2.09
Jindal (Hisar),344.45,331.00,341.20,334.25,6.95,2.08
Sheela Foam,"3,338.00","3,211.75","3,311.25","3,243.95",67.3,2.07
Zensar Tech,348.90,339.40,343.90,337.05,6.85,2.03
Pfizer,"4,300.00","4,220.00","4,285.05","4,200.00",85.05,2.03
Jyothy Labs,136.40,133.00,136.00,133.35,2.65,1.99
Atul,"9,335.00","9,131.55","9,274.95","9,097.80",177.15,1.95
Bharat Forge,711.95,691.05,704.35,691.00,13.35,1.93
KPR Mill,678.00,648.85,654.30,641.90,12.4,1.93
NMDC,144.70,140.75,142.75,140.05,2.7,1.93
Strides Pharma ,351.00,341.90,348.00,341.40,6.6,1.93
Sanofi India,"7,312.00","7,169.00","7,280.40","7,143.20",137.2,1.92
IOB,18.90,18.40,18.65,18.30,0.35,1.91
Dixon Technolog,"4,285.00","4,180.00","4,237.45","4,159.50",77.95,1.87
Titan Company,"2,525.00","2,452.00","2,495.70","2,450.10",45.6,1.86
Container Corp,593.85,576.50,585.20,574.65,10.55,1.84
Indoco Remedies,392.60,383.00,389.40,382.35,7.05,1.84
Just Dial,790.00,765.75,769.45,755.55,13.9,1.84
Yes Bank,13.90,13.60,13.85,13.60,0.25,1.84
Abbott India,"17,069.90","16,625.05","17,021.25","16,714.75",306.5,1.83
MRPL,42.00,41.30,41.75,41.00,0.75,1.83
Aarti Drugs,496.80,482.35,492.25,483.50,8.75,1.81
Deepak Nitrite,"2,052.80","1,995.00","2,014.40","1,978.55",35.85,1.81
Balmer Lawrie,122.75,119.90,121.75,119.60,2.15,1.8
Vaibhav Global,416.05,405.00,406.90,399.70,7.2,1.8
SAIL,96.05,93.15,94.90,93.25,1.65,1.77
Godrej Agrovet,488.70,475.50,483.35,475.00,8.35,1.76
Tanla Platforms,"1,584.75","1,531.30","1,553.25","1,526.60",26.65,1.75
IEX,211.00,206.55,208.80,205.25,3.55,1.73
Apollo Tyres,203.55,199.00,201.15,197.75,3.4,1.72
Dishman Carboge,177.60,170.60,172.10,169.20,2.9,1.71
Varroc Engineer,380.30,368.00,374.85,368.55,6.3,1.71
Quess Corp,656.55,622.10,631.05,620.50,10.55,1.7
Rain Industries,217.30,210.10,212.55,209.05,3.5,1.67
CenturyPlyboard,613.35,600.00,604.70,594.80,9.9,1.66
KNR Construct,313.65,303.00,305.70,300.70,5,1.66
Motilal Oswal,905.00,883.65,889.15,874.70,14.45,1.65
Uflex,533.65,520.30,525.50,517.05,8.45,1.63
IFB Industries,939.00,899.00,915.15,900.50,14.65,1.63
Cummins,974.95,952.55,965.50,950.25,15.25,1.6
Rail Vikas,32.20,31.35,31.70,31.20,0.5,1.6
SUMITOMO,373.85,362.75,368.00,362.20,5.8,1.6
Bank of India,51.50,50.65,51.00,50.20,0.8,1.59
PI Industries,"2,558.00","2,500.20","2,534.60","2,494.90",39.7,1.59
Birla Corp,"1,114.00","1,086.00","1,097.70","1,080.65",17.05,1.58
Karur Vysya,49.50,48.00,49.05,48.30,0.75,1.55
APL Apollo,845.40,805.50,826.45,814.00,12.45,1.53
Ajanta Pharma,"1,918.15","1,855.15","1,888.15","1,860.10",28.05,1.51
Bajaj Consumer ,167.60,163.10,166.00,163.55,2.45,1.5
P and G,"15,750.00","15,355.00","15,658.25","15,431.25",227,1.47
Shoppers Stop,341.25,331.85,336.70,331.85,4.85,1.46
ABB India,"2,120.00","2,076.00","2,097.20","2,067.30",29.9,1.45
GMR Infra,39.45,38.25,38.65,38.10,0.55,1.44
UTI AMC,818.50,792.65,802.40,791.00,11.4,1.44
Cadila Health,376.65,367.00,371.70,366.45,5.25,1.43
Tata Coffee,201.95,199.00,199.80,197.00,2.8,1.42
Narayana Hruda,654.00,638.00,647.35,638.30,9.05,1.42
Torrent Pharma,"2,749.70","2,710.10","2,738.15","2,700.40",37.75,1.4
WABCO India,"7,839.00","7,686.05","7,796.90","7,689.25",107.65,1.4
Pidilite Ind,"2,432.00","2,394.00","2,415.60","2,382.70",32.9,1.38
BASF,"2,849.30","2,730.00","2,785.70","2,748.00",37.7,1.37
Rossari,"1,017.00",990.00,994.20,980.90,13.3,1.36
RITES,255.50,249.50,254.35,251.00,3.35,1.33
Timken,"2,007.80","1,960.05","1,995.00","1,969.80",25.2,1.28
Ashoka Buildcon,93.75,91.00,92.05,90.90,1.15,1.27
Godfrey Phillip,"1,029.00","1,011.00","1,017.00","1,004.25",12.75,1.27
Adani Enterpris,"1,717.50","1,670.00","1,688.70","1,667.70",21,1.26
Greaves Cotton,178.60,173.00,174.40,172.25,2.15,1.25
IndusInd Bank,960.80,943.15,950.70,939.10,11.6,1.24
Exide Ind,154.10,152.45,152.95,151.10,1.85,1.22
Procter&Gamble,"4,664.00","4,500.00","4,620.35","4,565.30",55.05,1.21
Happiest Minds ,"1,030.00",990.00,994.20,982.35,11.85,1.21
Hind Zinc,334.75,312.00,312.95,309.20,3.75,1.21
Venkys,"2,028.50","1,985.00","1,998.15","1,974.35",23.8,1.21
JTEKT India ,79.90,75.55,76.20,75.30,0.9,1.2
Brigade Ent,508.30,491.30,498.35,492.60,5.75,1.17
Jubilant Food,"3,077.55","3,010.00","3,029.20","2,994.25",34.95,1.17
Cera Sanitary,"4,411.75","4,162.65","4,221.10","4,172.25",48.85,1.17
TATA Cons. Prod,731.20,714.10,723.25,715.20,8.05,1.13
EPL,166.50,163.00,164.00,162.20,1.8,1.11
Oracle Fin Serv,"3,543.70","3,461.55","3,513.25","3,474.55",38.7,1.11
Manappuram Fin,121.90,119.00,119.50,118.20,1.3,1.1
Welspun Corp,152.15,145.15,147.00,145.40,1.6,1.1
AstraZeneca,"2,668.45","2,600.80","2,629.00","2,600.80",28.2,1.08
Power Finance,119.65,117.60,118.45,117.20,1.25,1.07
Central Bank,19.50,19.05,19.20,19.00,0.2,1.05
United Brewerie,"1,548.40","1,516.85","1,531.80","1,516.00",15.8,1.04
Valiant Organic,899.55,867.00,876.10,867.10,9,1.04
NBCC (India),39.95,39.05,39.30,38.90,0.4,1.03
Indiabulls Real,118.75,113.20,114.80,113.65,1.15,1.01
Syngene Intl,553.45,543.25,548.75,543.25,5.5,1.01
KRBL,201.10,194.70,197.50,195.55,1.95,1
AU Small Financ,"1,290.00","1,262.00","1,273.45","1,261.00",12.45,0.99
Sundram,832.00,807.05,817.75,809.75,8,0.99
REC,126.50,124.20,124.95,123.75,1.2,0.97
Amara Raja Batt,593.85,581.15,586.75,581.15,5.6,0.96
VIP Industries,694.00,648.00,654.25,648.00,6.25,0.96
VST,"3,006.00","2,955.00","2,990.40","2,962.10",28.3,0.96
Hitachi Energy,"3,342.00","3,172.25","3,201.80","3,172.20",29.6,0.93
JM Financial,65.90,63.50,64.90,64.30,0.6,0.93
Dhanuka Agritec,697.95,679.00,681.50,675.30,6.2,0.92
PCBL,206.30,196.30,197.45,195.65,1.8,0.92
SBI Card,806.95,794.00,797.80,790.50,7.3,0.92
Page Industries,"42,950.00","40,919.40","41,137.95","40,771.75",366.2,0.9
MOIL,174.45,169.65,171.50,170.00,1.5,0.88
Maruti Suzuki,"8,789.95","8,655.20","8,698.85","8,622.80",76.05,0.88
SRF,"2,434.00","2,381.00","2,396.40","2,375.55",20.85,0.88
