company_name,high,low,last_price,prev_close,change,percent_gain
IFB Industries,994.00,886.30,985.20,884.75,100.45,11.35
Brightcom Group,41.15,37.55,40.05,36.35,3.7,10.18
GNFC,708.00,664.00,698.05,662.95,35.1,5.29
Elgi Equipments,427.50,406.00,421.95,401.10,20.85,5.2
TataTeleservice,109.95,109.95,109.95,104.75,5.2,4.96
Tata Inv Corp,"2,450.00","2,333.55","2,393.20","2,286.80",106.4,4.65
Federal Bank,132.20,125.10,130.35,124.90,5.45,4.36
Angel One,"1,674.00","1,620.15","1,649.60","1,588.35",61.25,3.86
IGL,387.95,373.25,384.95,370.65,14.3,3.86
Infosys,"1,494.00","1,467.25","1,474.25","1,419.90",54.35,3.83
Persistent,"3,684.00","3,565.00","3,647.40","3,516.65",130.75,3.72
TCNS Clothing C,673.00,630.55,655.85,633.60,22.25,3.51
AU Small Financ,606.00,585.00,601.40,581.60,19.8,3.4
Hikal,343.40,326.00,340.30,329.10,11.2,3.4
Edelweiss,63.10,60.50,62.05,60.05,2,3.33
Mahanagar Gas,814.40,786.80,808.40,782.70,25.7,3.28
HDFC Bank,"1,447.00","1,415.25","1,439.00","1,393.60",45.4,3.26
Rajesh Exports,704.50,660.60,694.20,672.70,21.5,3.2
COFORGE LTD.,"3,779.60","3,665.05","3,742.00","3,633.90",108.1,2.97
APL Apollo,"1,143.90","1,112.00","1,120.75","1,089.65",31.1,2.85
Latent View,365.00,354.05,362.60,353.25,9.35,2.65
HDFC,"2,359.00","2,305.00","2,343.50","2,283.25",60.25,2.64
IWML,"1,823.85","1,772.10","1,808.10","1,761.85",46.25,2.63
ICICI Prudentia,519.80,501.75,513.35,500.85,12.5,2.5
Triveni Turbine,266.20,261.00,263.80,257.50,6.3,2.45
Laurus Labs,524.25,510.00,516.10,503.95,12.15,2.41
Chambal Fert,329.85,321.55,325.95,318.45,7.5,2.36
IDFC,77.55,75.30,76.35,74.60,1.75,2.35
Jindal Stainles,134.50,130.40,132.10,129.15,2.95,2.28
Vijaya Diagnost,436.00,422.25,429.85,420.35,9.5,2.26
JM Financial,69.65,67.55,68.45,66.95,1.5,2.24
Cera Sanitary,"5,584.95","5,427.75","5,525.25","5,407.70",117.55,2.17
UPL,687.60,672.00,678.30,663.90,14.4,2.17
AstraZeneca,"3,065.00","2,976.00","3,026.65","2,963.10",63.55,2.14
Narayana Hruda,749.00,711.05,729.70,714.40,15.3,2.14
Kalyan Jeweller,105.40,101.50,103.15,101.00,2.15,2.13
Blue Star,"1,177.00","1,141.95","1,166.15","1,141.95",24.2,2.12
HCL Tech,"1,023.00",994.00,"1,002.55",982.10,20.45,2.08
ICICI Bank,883.80,868.55,870.25,853.60,16.65,1.95
Garware Technic,"3,490.00","3,388.55","3,452.35","3,388.20",64.15,1.89
Larsen,"1,936.75","1,898.45","1,911.60","1,876.15",35.45,1.89
FDC,287.00,277.00,285.00,279.75,5.25,1.88
Avanti Feeds,484.45,462.95,479.55,470.90,8.65,1.84
Tata Elxsi,"8,565.00","8,415.00","8,465.55","8,312.85",152.7,1.84
Havells India,"1,267.55","1,238.15","1,253.50","1,230.95",22.55,1.83
Petronet LNG,204.25,198.45,201.00,197.40,3.6,1.82
Kotak Mahindra,"1,858.00","1,822.50","1,834.00","1,801.50",32.5,1.8
RITES,404.90,379.75,387.20,380.35,6.85,1.8
Aster DM Health,245.75,239.50,241.85,237.75,4.1,1.72
Motherson SWI,90.65,87.65,88.75,87.25,1.5,1.72
Bajaj Finance,"7,345.00","7,221.00","7,272.50","7,151.65",120.85,1.69
Sapphire Foods,"1,444.90","1,392.05","1,429.00","1,405.55",23.45,1.67
Finolex Ind,138.75,136.75,138.10,135.85,2.25,1.66
Ajanta Pharma,"1,283.40","1,246.65","1,275.95","1,255.30",20.65,1.65
Just Dial,576.00,565.65,569.90,560.65,9.25,1.65
Mahindra Logist,530.85,520.00,526.95,518.55,8.4,1.62
Sheela Foam,"2,685.00","2,610.30","2,648.35","2,606.75",41.6,1.6
CRISIL,"3,159.60","3,105.05","3,143.45","3,094.40",49.05,1.59
Shyam Metalics,291.35,284.35,290.00,285.45,4.55,1.59
L&T Infotech,"4,816.00","4,630.00","4,668.55","4,596.80",71.75,1.56
PCBL,141.50,137.55,138.60,136.50,2.1,1.54
Kansai Nerolac,483.00,474.10,481.35,474.10,7.25,1.53
L&T Technology,"3,689.50","3,600.85","3,618.40","3,565.00",53.4,1.5
BHEL,62.90,61.35,61.55,60.65,0.9,1.48
TTK Prestige,"1,003.95",975.00,983.55,969.35,14.2,1.46
Canara Bank,231.00,225.80,226.75,223.50,3.25,1.45
Karur Vysya,87.60,82.90,84.00,82.80,1.2,1.45
Campus Active,597.95,585.45,589.85,581.55,8.3,1.43
Patanjali Foods,"1,412.50","1,380.00","1,395.90","1,376.35",19.55,1.42
Sundaram Fin,"2,254.25","2,215.15","2,243.30","2,211.80",31.5,1.42
Divis Labs,"3,587.45","3,541.05","3,572.80","3,523.85",48.95,1.39
Alkyl Amines,"2,905.00","2,863.75","2,884.15","2,845.20",38.95,1.37
Endurance Techn,"1,374.00","1,345.55","1,361.15","1,342.90",18.25,1.36
Grindwell Norto,"2,075.95","2,021.60","2,049.00","2,021.60",27.4,1.36
Redington,138.95,137.15,138.10,136.25,1.85,1.36
Aarti Drugs,468.45,458.60,460.45,454.35,6.1,1.34
Dr Reddys Labs,"4,340.00","4,263.05","4,310.80","4,254.65",56.15,1.32
UTI AMC,744.15,730.35,736.15,726.65,9.5,1.31
Ceat,"1,531.05","1,485.05","1,496.50","1,478.15",18.35,1.24
Sterling Wilson,302.75,293.00,295.80,292.20,3.6,1.23
Indoco Remedies,342.90,335.30,341.35,337.30,4.05,1.2
City Union Bank,188.45,182.75,184.05,182.00,2.05,1.13
SBI,534.85,526.00,527.20,521.45,5.75,1.1
Tanla Platforms,837.85,814.50,820.80,812.15,8.65,1.07
Rallis India,215.00,212.55,213.70,211.45,2.25,1.06
Wockhardt,249.50,242.90,243.65,241.10,2.55,1.06
Zomato,64.15,61.60,61.90,61.25,0.65,1.06
Aegis Logistics,282.00,273.20,274.85,272.00,2.85,1.05
GSFC,133.30,128.80,130.10,128.75,1.35,1.05
