company_name,high,low,last_price,prev_close,change,percent_gain
Swan Energy,173.00,121.30,162.65,147.90,14.75,9.97
Alok Industries,27.70,24.10,26.70,24.55,2.15,8.76
NBCC (India),50.45,45.65,50.20,46.60,3.6,7.73
Elgi Equipments,340.95,306.20,337.35,316.95,20.4,6.44
Mah Seamless,570.00,518.00,565.45,532.75,32.7,6.14
KPIT Tech,652.00,594.85,630.45,594.20,36.25,6.1
IFB Industries,"1,291.00","1,080.30","1,185.10","1,125.05",60.05,5.34
Future Consumer,8.20,7.75,7.90,7.50,0.4,5.33
Mahindra Logist,719.00,668.95,709.15,675.60,33.55,4.97
Future Retail,55.30,52.65,53.00,50.50,2.5,4.95
Delta Corp,273.20,256.25,272.05,259.70,12.35,4.76
Suzlon Energy,10.15,9.30,10.15,9.70,0.45,4.64
Gujarat Gas,671.30,635.65,669.20,642.30,26.9,4.19
Bharat Forge,751.55,715.00,748.95,721.00,27.95,3.88
Himadri Special,47.35,44.50,46.70,45.00,1.7,3.78
Chalet Hotels,225.50,212.80,224.15,216.00,8.15,3.77
HUDCO,42.45,39.50,41.35,39.95,1.4,3.5
Greaves Cotton,170.00,158.25,167.75,162.15,5.6,3.45
Tanla Platforms,"1,857.65","1,747.05","1,827.20","1,769.20",58,3.28
Thermax,"1,948.70","1,851.00","1,898.80","1,838.75",60.05,3.27
IRB Infra,234.00,219.20,230.60,223.40,7.2,3.22
Rajesh Exports,849.00,787.70,832.50,808.25,24.25,3
AB Capital,134.00,126.70,133.10,129.40,3.7,2.86
Minda Ind,"1,199.00","1,132.00","1,165.75","1,133.80",31.95,2.82
Capri Global,529.10,505.30,523.85,510.00,13.85,2.72
Mah Scooters,"3,988.00","3,851.00","3,978.30","3,872.80",105.5,2.72
RBL Bank,139.50,130.00,136.20,132.75,3.45,2.6
Indian Hotels,187.35,179.00,186.60,182.05,4.55,2.5
UPL,787.00,759.45,782.75,764.50,18.25,2.39
Bata India,"1,863.55","1,776.15","1,856.95","1,813.80",43.15,2.38
Indiabulls Hsg,223.30,214.25,221.80,216.70,5.1,2.35
NLC India,63.70,61.10,63.30,61.85,1.45,2.34
Aditya Birla F,295.05,280.20,293.70,287.15,6.55,2.28
Alkem Lab,"3,691.00","3,532.35","3,683.90","3,602.80",81.1,2.25
Tata Power,229.80,219.50,228.45,223.50,4.95,2.21
Jamna Auto,105.30,100.60,104.65,102.40,2.25,2.2
INDUS TOWERS,263.00,253.60,261.90,256.40,5.5,2.15
GMR Infra,49.10,46.75,48.30,47.30,1,2.11
GAIL,139.10,134.10,138.85,136.05,2.8,2.06
Page Industries,"42,200.00","40,820.05","42,059.55","41,210.95",848.6,2.06
MRPL,45.75,43.75,45.30,44.40,0.9,2.03
Bank of Baroda,87.30,83.25,86.60,84.90,1.7,2
Angel One,"1,271.30","1,216.25","1,266.85","1,242.30",24.55,1.98
Vardhman Text,"2,575.00","2,510.00","2,555.40","2,506.05",49.35,1.97
IndusInd Bank,924.00,885.05,921.70,903.95,17.75,1.96
Carborundum,"1,004.00",970.25,"1,000.95",982.05,18.9,1.92
Rain Industries,249.00,236.00,245.00,240.40,4.6,1.91
Amber Enterpris,"3,538.90","3,360.00","3,489.95","3,424.95",65,1.9
Blue Star,"1,031.00",990.00,"1,016.80",998.30,18.5,1.85
IIFL Finance,299.00,284.95,297.65,292.40,5.25,1.8
Bajaj Auto,"3,429.00","3,333.00","3,418.20","3,358.55",59.65,1.78
NHPC,32.55,31.60,32.05,31.50,0.55,1.75
Zee Entertain,325.60,315.25,324.55,319.05,5.5,1.72
Lemon Tree Hote,48.90,46.10,48.60,47.80,0.8,1.67
SJVN,31.10,29.60,30.45,29.95,0.5,1.67
Lakshmi Machine,"9,550.00","9,240.00","9,493.80","9,338.80",155,1.66
Alkyl Amines,"3,743.00","3,530.15","3,717.75","3,657.35",60.4,1.65
TVS Motor,650.00,630.00,648.90,638.70,10.2,1.6
GE Shipping,303.70,294.60,300.70,296.05,4.65,1.57
Union Bank,46.90,44.65,46.20,45.50,0.7,1.54
Birlasoft,564.70,537.20,559.35,550.95,8.4,1.52
Adani Total Gas,"1,800.00","1,731.70","1,798.50","1,771.70",26.8,1.51
Balrampur Chini,437.50,409.75,423.80,417.50,6.3,1.51
KSB Pumps,"1,286.10","1,211.50","1,245.55","1,227.00",18.55,1.51
Bharti Airtel,720.50,700.00,710.40,700.00,10.4,1.49
Oil India,199.00,191.40,197.85,194.95,2.9,1.49
PVR,"1,390.00","1,325.00","1,382.90","1,362.70",20.2,1.48
Vakrangee,42.35,40.45,41.75,41.15,0.6,1.46
TV18 Broadcast,46.70,45.00,46.25,45.60,0.65,1.43
FDC,306.80,295.40,305.10,300.85,4.25,1.41
HFCL,88.50,83.50,86.75,85.55,1.2,1.4
"NALCO",106.40,102.00,104.90,103.45,1.45,1.4
Eicher Motors,"2,828.45","2,720.00","2,817.15","2,778.60",38.55,1.39
CDSL,"1,565.00","1,505.00","1,548.60","1,527.55",21.05,1.38
Emami,523.10,506.60,518.10,511.05,7.05,1.38
Maruti Suzuki,"7,899.45","7,683.95","7,882.10","7,775.35",106.75,1.37
Responsive Ind,180.00,171.00,178.05,175.65,2.4,1.37
Vedanta,340.35,332.00,338.40,333.85,4.55,1.36
Sequent Scienti,172.40,164.55,170.15,167.90,2.25,1.34
Cummins,944.90,906.00,941.65,929.30,12.35,1.33
Vodafone Idea,15.75,14.90,15.30,15.10,0.2,1.32
KPR Mill,736.60,690.00,715.85,706.55,9.3,1.32
Orient Electric,374.30,358.85,373.15,368.30,4.85,1.32
JSW Energy,303.00,289.60,299.75,295.90,3.85,1.3
PNC Infratech,291.00,280.00,288.15,284.55,3.6,1.27
GlaxoSmithKline,"1,730.00","1,690.00","1,724.85","1,703.40",21.45,1.26
SUMITOMO,407.50,377.65,384.85,380.40,4.45,1.17
Rail Vikas,35.65,34.35,35.25,34.85,0.4,1.15
BEML,"1,919.80","1,800.15","1,861.05","1,840.00",21.05,1.14
Balkrishna Ind,"2,375.00","2,303.05","2,368.10","2,341.30",26.8,1.14
Kajaria Ceramic,"1,344.90","1,315.00","1,340.05","1,324.90",15.15,1.14
CESC,94.45,89.50,90.60,89.60,1,1.12
Godrej Ind,633.80,615.20,628.25,621.30,6.95,1.12
