company_name,high,low,last_price,prev_close,change,percent_gain
Bank of Baroda,118.30,111.50,117.95,112.95,5,4.43
GNFC,543.90,507.85,538.35,515.55,22.8,4.42
SIS,560.00,521.20,548.95,525.95,23,4.37
Rajesh Exports,838.95,792.55,833.20,800.15,33.05,4.13
Polyplex Corp,"2,046.00","1,932.00","1,997.45","1,922.80",74.65,3.88
Brigade Ent,519.90,489.65,514.65,497.00,17.65,3.55
SRF,"2,548.00","2,429.00","2,531.30","2,450.80",80.5,3.28
Tata Steel,"1,222.40","1,171.50","1,219.60","1,183.00",36.6,3.09
ICICI Securitie,740.00,715.40,737.50,715.45,22.05,3.08
TVS Motor,669.00,638.50,656.50,636.95,19.55,3.07
Pfizer,"4,590.00","4,380.00","4,537.50","4,405.25",132.25,3
Max Healthcare,369.50,349.65,359.90,349.50,10.4,2.98
Ratnamani Metal,"2,201.00","2,084.40","2,184.95","2,122.60",62.35,2.94
Guj Alkali,808.00,732.20,776.40,756.25,20.15,2.66
Manappuram Fin,160.40,154.40,159.10,155.25,3.85,2.48
Future Retail,49.10,47.20,48.20,47.10,1.1,2.34
PI Industries,"2,684.40","2,586.55","2,664.00","2,605.05",58.95,2.26
ICICI Lombard ,"1,388.70","1,336.95","1,366.20","1,337.00",29.2,2.18
P and G,"15,300.00","14,950.05","15,216.10","14,894.80",321.3,2.16
Petronet LNG,218.50,212.60,216.45,212.00,4.45,2.1
Jubilant Food,"3,259.85","3,130.00","3,240.20","3,173.90",66.3,2.09
FDC,314.40,304.40,311.90,306.00,5.9,1.93
Suven Pharma,574.50,555.00,569.60,558.90,10.7,1.91
MCX India,"1,434.00","1,395.05","1,424.70","1,399.25",25.45,1.82
Divis Labs,"4,288.40","4,168.25","4,277.55","4,201.50",76.05,1.81
Bajaj Finance,"7,147.00","6,914.70","7,055.00","6,930.60",124.4,1.79
Shriram City,"1,794.95","1,730.00","1,785.45","1,754.15",31.3,1.78
Bajaj Finserv,"16,119.80","15,720.00","15,989.15","15,711.35",277.8,1.77
