company_name,high,low,last_price,prev_close,change,percent_gain
Delta Corp,187.40,163.10,184.20,163.90,20.3,12.39
Asahi India,474.00,421.30,464.20,427.80,36.4,8.51
Rajesh Exports,573.90,523.00,564.05,531.10,32.95,6.2
Sun TV Network,437.00,404.15,433.05,409.40,23.65,5.78
Hindustan Aeron,"1,972.55","1,764.55","1,898.70","1,797.10",101.6,5.65
APTUS VALUE,240.00,220.10,237.50,225.00,12.5,5.56
Strides Pharma ,312.00,285.60,308.95,295.15,13.8,4.68
Motilal Oswal,800.00,714.00,780.90,748.15,32.75,4.38
CAMS,"2,444.00","2,284.05","2,418.10","2,317.85",100.25,4.33
Welspun Corp,212.50,196.55,208.55,200.20,8.35,4.17
Triveni Turbine,161.45,147.25,158.80,152.50,6.3,4.13
Polyplex Corp,"2,110.00","1,951.05","2,087.65","2,005.20",82.45,4.11
Jyothy Labs,156.25,147.75,153.60,147.70,5.9,3.99
Intellect Desig,634.80,584.65,629.05,605.60,23.45,3.87
Jindal Stainles,102.70,95.80,101.70,97.95,3.75,3.83
Sunteck Realty,461.00,430.00,454.85,438.15,16.7,3.81
TCI Express,"1,666.85","1,556.15","1,650.25","1,592.45",57.8,3.63
GE Shipping,399.40,376.55,396.00,382.50,13.5,3.53
VIP Industries,603.00,568.05,596.20,576.05,20.15,3.5
Equitas Holding,82.80,76.25,81.60,79.00,2.6,3.29
PCBL,105.45,99.20,104.00,100.90,3.1,3.07
SpiceJet,42.90,39.40,42.30,41.05,1.25,3.05
Bharat Dynamics,818.00,786.00,809.50,786.60,22.9,2.91
PB Fintech,619.85,552.00,593.80,578.10,15.7,2.72
One 97 Paytm,648.00,599.55,630.15,613.95,16.2,2.64
Bajaj Finance,"5,475.00","5,220.00","5,419.55","5,283.90",135.65,2.57
Hatsun Agro,880.90,837.60,875.95,854.10,21.85,2.56
Minda Ind,908.80,857.55,901.45,879.10,22.35,2.54
Bajaj Finserv,"11,864.40","11,350.00","11,754.85","11,471.90",282.95,2.47
Kalpataru Power,364.65,348.65,361.10,352.50,8.6,2.44
Central Bank,17.00,16.25,16.85,16.45,0.4,2.43
Chola Invest.,646.20,615.10,641.30,626.10,15.2,2.43
Saregama India,398.95,372.25,390.90,381.65,9.25,2.42
COFORGE LTD.,"3,469.90","3,275.05","3,375.80","3,295.95",79.85,2.42
IEX,174.30,166.50,172.75,168.70,4.05,2.4
Mahindra Holida,212.70,201.45,209.60,204.95,4.65,2.27
Praj Industries,344.70,328.00,341.60,334.25,7.35,2.2
FDC,242.80,225.00,240.10,235.15,4.95,2.11
Elgi Equipments,396.80,373.35,388.05,380.20,7.85,2.06
Max Healthcare,361.00,347.00,358.65,351.50,7.15,2.03
NBCC (India),29.25,26.55,28.90,28.35,0.55,1.94
IIFL Finance,330.00,315.00,327.00,320.85,6.15,1.92
Phoenix Mills,"1,105.00","1,031.45","1,084.60","1,065.45",19.15,1.8
SAIL,70.05,66.25,68.45,67.25,1.2,1.78
Indiabulls Real,65.20,60.25,63.75,62.65,1.1,1.76
CG Consumer,326.05,312.00,323.55,318.05,5.5,1.73
JSW Steel,561.70,539.70,554.60,545.85,8.75,1.6
Medplus Health,751.30,725.00,749.50,738.00,11.5,1.56
Alkem Lab,"3,115.00","3,023.60","3,098.35","3,051.35",47,1.54
Coal India,184.85,179.40,182.65,179.90,2.75,1.53
