company_name,high,low,last_price,prev_close,change,percent_gain
EIH,158.80,144.95,155.00,144.10,10.9,7.56
Dilip Buildcon,237.80,218.80,234.95,220.65,14.3,6.48
Karur Vysya,60.25,55.00,58.70,55.35,3.35,6.05
Bajaj Finserv,"13,548.85","12,790.00","13,313.00","12,619.55",693.45,5.5
Sun TV Network,482.00,440.50,465.80,442.70,23.1,5.22
NBCC (India),34.85,32.35,34.05,32.50,1.55,4.77
Delta Corp,197.20,185.10,193.05,184.60,8.45,4.58
Aster DM Health,237.45,218.45,229.45,220.00,9.45,4.3
Hatsun Agro,942.90,893.50,939.65,903.10,36.55,4.05
Vijaya Diagnost,343.80,323.65,339.70,326.75,12.95,3.96
Hind Copper,99.10,94.50,98.65,94.95,3.7,3.9
Symphony,978.00,921.95,960.25,927.25,33,3.56
Equitas Holding,103.95,97.50,102.55,99.35,3.2,3.22
Gujarat Fluoro,"3,448.95","3,304.05","3,442.10","3,334.60",107.5,3.22
Equitas Bank,47.35,43.90,46.75,45.30,1.45,3.2
Castrol,114.85,110.05,113.55,110.15,3.4,3.09
Vinati Organics,"2,323.80","2,124.65","2,184.45","2,119.30",65.15,3.07
AAVAS Financier,"2,305.80","2,176.20","2,283.35","2,216.45",66.9,3.02
J. K. Cement,"2,449.00","2,335.65","2,423.85","2,355.35",68.5,2.91
Ratnamani Metal,"1,663.00","1,606.50","1,650.00","1,606.10",43.9,2.73
Sapphire Foods,"1,148.30","1,081.55","1,133.90","1,103.80",30.1,2.73
EPL,187.95,176.35,184.85,180.05,4.8,2.67
Rajesh Exports,598.95,580.25,595.20,580.15,15.05,2.59
Nuvoco Vistas,336.70,314.30,322.30,314.25,8.05,2.56
Birla Corp,997.00,951.05,989.70,965.45,24.25,2.51
HFCL,67.60,62.65,64.75,63.20,1.55,2.45
Ramco Cements,699.20,671.40,697.35,680.85,16.5,2.42
Hitachi Energy,"3,170.00","3,062.20","3,159.35","3,088.05",71.3,2.31
CG Power ,227.65,213.85,222.65,217.90,4.75,2.18
JSW Steel,599.65,581.60,597.75,585.50,12.25,2.09
PVR,"1,969.00","1,911.00","1,951.60","1,913.45",38.15,1.99
Triveni Turbine,179.85,171.10,176.85,173.50,3.35,1.93
ABB India,"2,762.95","2,635.40","2,713.40","2,662.90",50.5,1.9
Ipca Labs,988.00,948.50,984.40,966.15,18.25,1.89
Natco Pharma,676.95,660.30,670.70,660.65,10.05,1.52
Trident,40.30,38.75,39.20,38.65,0.55,1.42
FSN E-Co Nykaa,"1,486.55","1,410.45","1,454.10","1,433.90",20.2,1.41
Redington,124.20,120.10,122.75,121.10,1.65,1.36
