company_name,high,low,last_price,prev_close,change,percent_gain
Tata Elxsi,"10,374.95","9,498.65","10,238.05","9,498.65",739.4,7.78
TCNS Clothing C,650.00,602.75,644.05,598.95,45.1,7.53
Bharat Forge,798.00,750.00,790.20,735.90,54.3,7.38
SOLARA ACTIVE P,391.40,358.85,384.10,359.70,24.4,6.78
Zomato,63.10,57.90,61.75,57.90,3.85,6.65
MTAR Tech,"1,567.00","1,470.00","1,561.35","1,470.90",90.45,6.15
IGL,437.65,408.40,430.35,408.10,22.25,5.45
Metro Brands,870.00,815.60,855.30,813.35,41.95,5.16
PNB Housing Fin,369.40,346.10,365.70,348.20,17.5,5.03
Mahindra CIE,297.90,274.10,290.70,277.30,13.4,4.83
ONGC,139.70,133.50,139.20,132.80,6.4,4.82
V-Guard Ind,252.00,239.40,249.55,238.15,11.4,4.79
Mazagon Dock,314.80,290.00,311.65,297.45,14.2,4.77
MRPL,79.75,71.50,75.15,71.85,3.3,4.59
Guj State Petro,249.20,233.55,246.95,236.45,10.5,4.44
Sapphire Foods,"1,339.00","1,270.00","1,322.40","1,266.25",56.15,4.43
Vaibhav Global,310.90,295.50,307.90,294.85,13.05,4.43
Home First,945.00,873.10,932.15,892.95,39.2,4.39
Mahindra Holida,264.70,248.00,262.45,252.10,10.35,4.11
Gujarat Fluoro,"3,588.00","3,388.15","3,554.00","3,416.40",137.6,4.03
Tata Chemicals,"1,160.00","1,068.10","1,118.90","1,075.60",43.3,4.03
Torrent Power,583.90,553.65,579.20,556.85,22.35,4.01
Fortis Health,291.40,271.15,281.35,270.85,10.5,3.88
Poonawalla Fin,296.10,280.35,292.30,281.95,10.35,3.67
CG Consumer,388.10,370.05,386.00,372.60,13.4,3.6
Ircon Internati,41.75,39.30,40.75,39.35,1.4,3.56
Ircon Internati,41.75,39.30,40.75,39.35,1.4,3.56
CDSL,"1,216.60","1,152.95","1,204.15","1,162.85",41.3,3.55
Finolex Ind,144.40,138.45,143.15,138.25,4.9,3.54
KPIT Tech,580.60,552.65,569.85,550.60,19.25,3.5
SAIL,82.20,78.80,81.60,78.85,2.75,3.49
Mahanagar Gas,902.00,853.35,889.75,860.35,29.4,3.42
Gujarat Gas,487.85,462.25,480.25,464.55,15.7,3.38
Guj Alkali,793.80,742.50,767.90,743.70,24.2,3.25
Tata Steel,112.90,108.80,112.65,109.10,3.55,3.25
Tata Steel,112.90,108.80,112.65,109.10,3.55,3.25
Manappuram Fin,111.45,106.15,110.45,107.00,3.45,3.22
Trent,"1,390.60","1,332.65","1,382.75","1,340.15",42.6,3.18
NTPC,159.00,152.60,158.50,153.65,4.85,3.16
PCBL,127.65,120.50,124.30,120.50,3.8,3.15
Phoenix Mills,"1,399.00","1,290.00","1,312.35","1,272.70",39.65,3.12
Aurobindo Pharm,604.00,571.15,593.45,575.70,17.75,3.08
JM Financial,67.30,62.85,65.70,63.75,1.95,3.06
UPL,790.00,768.00,788.90,767.50,21.4,2.79
Sequent Scienti,108.50,104.50,106.95,104.10,2.85,2.74
Lakshmi Machine,"11,370.00","10,710.00","11,279.25","10,984.40",294.85,2.68
APL Apollo,"1,128.40","1,077.00","1,119.95","1,091.20",28.75,2.63
Alok Industries,19.70,19.10,19.55,19.05,0.5,2.62
APTUS VALUE,291.90,279.70,289.10,281.75,7.35,2.61
HPCL,246.95,240.50,245.85,240.10,5.75,2.39
Tata Steel Long,644.90,615.30,629.95,615.25,14.7,2.39
CHEMPLAST SANMA,463.00,446.45,460.25,449.75,10.5,2.33
IDFC,64.10,61.65,63.70,62.25,1.45,2.33
Power Grid Corp,228.60,222.00,228.05,222.85,5.2,2.33
Sudarshan Chem,463.70,450.30,459.95,449.60,10.35,2.3
Vedanta,264.95,255.30,262.45,256.55,5.9,2.3
eClerx Services,"2,231.70","2,148.30","2,212.25","2,162.80",49.45,2.29
Varun Beverages,"1,034.25","1,002.65","1,025.50","1,002.65",22.85,2.28
Westlife Dev,634.70,608.15,629.70,615.95,13.75,2.23
GAIL,131.80,128.50,131.50,128.65,2.85,2.22
Adani Total Gas,"3,439.80","3,338.35","3,425.40","3,352.30",73.1,2.18
Bayer CropScien,"5,467.90","5,297.00","5,408.95","5,297.15",111.8,2.11
ICICI Prudentia,562.10,544.60,558.80,547.35,11.45,2.09
Gujarat Pipavav,83.50,81.10,82.65,81.00,1.65,2.04
Nuvoco Vistas,340.75,331.05,339.50,332.70,6.8,2.04
CG Power ,237.90,230.50,235.85,231.25,4.6,1.99
SBI Life Insura,"1,289.85","1,252.50","1,286.55","1,261.50",25.05,1.99
Rossari,950.00,933.95,946.25,927.90,18.35,1.98
Wockhardt,242.20,231.00,236.60,232.05,4.55,1.96
G R Infra,"1,432.25","1,388.85","1,415.00","1,388.15",26.85,1.93
Praj Industries,387.40,377.35,386.15,378.85,7.3,1.93
Welspun Corp,214.50,207.20,212.05,208.05,4,1.92
HUDCO,37.70,36.90,37.60,36.90,0.7,1.9
AB Capital,112.50,109.50,110.85,108.80,2.05,1.88
Macrotech Dev,"1,107.00","1,070.30","1,097.60","1,078.10",19.5,1.81
Godrej Agrovet,504.90,497.20,504.00,495.10,8.9,1.8
Voltas,"1,014.95",991.25,"1,007.40",989.55,17.85,1.8
NLC India,75.80,72.20,73.80,72.50,1.3,1.79
Bank of Mah,17.55,16.95,17.25,16.95,0.3,1.77
PI Industries,"3,369.00","3,251.80","3,350.85","3,293.10",57.75,1.75
ICICI Bank,877.25,858.50,874.40,859.70,14.7,1.71
Network 18,69.50,67.20,68.35,67.20,1.15,1.71
Strides Pharma ,353.70,342.30,349.25,343.40,5.85,1.7
BPCL,334.45,327.80,333.90,328.35,5.55,1.69
Redington,149.70,144.70,147.35,144.90,2.45,1.69
Jindal Stainles,122.00,115.90,118.15,116.20,1.95,1.68
Sundaram Fin,"2,118.30","2,008.70","2,074.35","2,040.40",33.95,1.66
Jindal Steel,408.95,396.20,404.35,397.90,6.45,1.62
Reliance,"2,641.35","2,582.20","2,633.00","2,591.10",41.9,1.62
Finolex Cables,443.85,426.00,436.10,429.25,6.85,1.6
Privi Special,"1,280.80","1,232.10","1,269.90","1,249.85",20.05,1.6
JB Chemicals,"1,850.00","1,806.95","1,844.90","1,815.85",29.05,1.6
Railtel,99.35,96.15,98.55,97.00,1.55,1.6
Prestige Estate,474.00,457.20,464.45,457.20,7.25,1.59
Syngene Intl,592.80,578.00,591.70,582.55,9.15,1.57
Deepak Nitrite,"2,074.45","2,007.15","2,053.80","2,022.35",31.45,1.56
Kajaria Ceramic,"1,156.65","1,125.05","1,141.95","1,124.95",17,1.51
Emami,459.45,450.80,457.45,450.80,6.65,1.48
Sundram,840.05,801.10,819.05,807.30,11.75,1.46
Avenue Supermar,"4,387.00","4,255.00","4,336.70","4,274.85",61.85,1.45
Brigade Ent,525.00,503.40,513.90,506.65,7.25,1.43
ABSL AMC,446.60,439.05,444.30,438.10,6.2,1.42
Grasim,"1,653.00","1,590.00","1,622.60","1,600.05",22.55,1.41
Coal India,222.25,217.75,221.65,218.60,3.05,1.4
Sona BLW,572.45,557.55,569.85,562.05,7.8,1.39
Zydus Life,388.50,380.45,386.85,381.70,5.15,1.35
Granules India,313.00,305.00,310.65,306.50,4.15,1.35
KRBL,268.60,258.00,262.50,259.00,3.5,1.35
Eris Life,719.95,681.30,695.05,685.95,9.1,1.33
SBI Card,959.90,937.75,953.90,941.60,12.3,1.31
Tata Power,235.70,228.60,232.40,229.40,3,1.31
Saregama India,407.65,394.05,400.10,395.00,5.1,1.29
Muthoot Finance,"1,213.95","1,163.35","1,187.40","1,172.35",15.05,1.28
